invoice_id,account_id,invoice_date,amount,status
8558744,656281,2025-12-03 05:47:13,261.81,paid
9974478,586841,2025-12-19 08:50:11,221.49,paid
7156830,836465,2025-06-14 20:16:01,240.93,paid
3709374,958517,2025-11-24 15:12:19,710.72,paid
2894598,686652,2025-03-08 11:09:14,66.34,paid
3396094,216864,2025-08-29 20:32:04,22.96,paid
3507092,725693,2025-08-15 06:58:07,298.11,paid
493147,741646,2025-06-03 11:31:44,955.21,paid
3465539,207113,2025-12-08 09:04:56,118.16,paid
461814,575346,2025-08-16 22:11:35,577.51,paid
3076538,114026,2025-06-24 13:57:40,84.37,paid
9330214,271313,2025-05-21 13:35:49,1037.24,paid
5116915,892691,2025-10-06 08:29:21,473.3,paid
4913771,112840,2025-11-01 14:23:08,40.26,paid
6761155,177009,2025-08-04 09:38:16,23.46,paid
4809271,893484,2025-07-19 13:59:04,438.48,paid
6886784,165982,2025-09-18 00:15:46,401.44,paid
8054108,358468,2025-03-02 16:56:15,364.14,paid
7194384,902662,2025-09-08 14:27:26,37.87,paid
6033309,394508,2025-10-15 17:13:25,35.79,open
3948933,174373,2025-04-08 11:32:05,466.91,paid
4598406,671372,2025-02-16 15:56:07,71.9,paid
8347999,351485,2025-09-07 08:04:39,11.06,paid
4346114,622939,2025-05-04 16:10:02,473.53,paid
2735875,481021,2025-05-17 17:32:41,22.75,paid
256101,150144,2025-01-13 14:25:29,143.04,paid
3915814,669720,2025-08-05 11:36:25,5500.45,paid
7262846,313943,2025-04-21 19:53:44,860.67,paid
7509273,733368,2025-02-10 17:17:17,46.08,paid
2660576,757684,2025-05-01 07:56:46,72.18,paid
387678,411362,2025-03-30 10:15:21,78.76,paid
1259908,103319,2025-11-29 14:00:55,91.75,paid
3309260,301453,2025-05-06 04:53:43,64.18,paid
1663969,734573,2025-03-20 11:02:44,641.22,paid
4248960,498584,2025-01-27 12:17:39,70.71,open
128986,116626,2025-10-09 11:49:46,3406.12,paid
6739773,165982,2025-09-16 19:53:11,373.42,paid
8808497,604126,2025-06-13 13:45:19,53.23,paid
585928,194570,2025-02-01 06:24:31,40.62,paid
5193410,779156,2025-08-09 22:05:58,548.74,paid
5992766,885767,2025-08-03 10:18:21,310.92,paid
7114249,213004,2025-06-13 16:11:21,81.7,paid
8085573,912387,2025-01-02 14:03:51,49.95,paid
9828733,787021,2025-12-02 08:05:11,67.3,paid
1505556,352867,2025-08-15 03:29:18,700.95,paid
4815034,208561,2025-07-27 17:33:33,99.41,paid
3064081,695658,2025-07-14 11:47:47,231.1,paid
8924101,474008,2025-03-27 08:22:39,792.88,paid
6354059,995560,2025-02-21 16:14:25,32.37,paid
5687835,792694,2025-08-15 15:03:49,1203.05,paid
6895264,284692,2025-05-21 03:05:49,874.23,paid
2862304,117687,2025-10-16 08:38:22,13180.47,void
156612,691462,2025-07-19 07:19:52,130.7,paid
3838990,862228,2025-01-16 11:46:18,26.89,paid
1354914,682986,2025-06-17 22:36:47,124.55,paid
2952625,424962,2025-11-17 16:36:23,769.87,paid
8510759,687595,2025-08-11 13:19:38,2073.82,paid
2013873,359105,2025-05-10 08:23:22,607.49,paid
315750,424962,2025-07-05 12:46:06,751.7,paid
4289850,912127,2025-05-04 06:24:38,1702.03,paid
1411459,147538,2025-07-31 10:23:09,54.21,paid
9481976,142260,2025-10-28 09:41:39,5617.09,paid
2381385,895559,2025-11-02 11:59:08,712.52,paid
5968598,225784,2025-08-25 12:30:39,5131.47,paid
4694034,751207,2025-06-10 05:30:48,47.05,paid
4711565,979522,2025-05-11 07:17:05,75.36,paid
7618878,693331,2025-02-12 11:11:23,38.25,paid
1099028,535256,2025-10-09 11:41:23,494.05,paid
4579346,549442,2025-12-15 14:14:45,3416.84,paid
7236517,734042,2025-01-05 15:07:18,62.6,paid
7709255,298652,2025-04-14 15:07:12,616.32,paid
2637,599502,2025-09-21 16:23:07,63.29,paid
3223188,700790,2025-06-19 17:10:40,41.83,paid
9397633,768839,2025-10-14 20:56:13,12.3,paid
1943152,713583,2025-10-11 10:36:50,62.04,paid
7649208,316254,2025-07-02 09:26:56,627.05,paid
9780582,216530,2025-12-27 07:45:47,78.03,paid
157551,874742,2025-02-19 15:30:53,919.2,paid
7081768,395913,2025-05-19 15:07:32,351.11,paid
8447503,409157,2025-09-19 16:16:55,61.07,paid
1804643,292435,2025-01-04 14:38:16,913.83,paid
4062293,133243,2025-09-30 16:21:52,22.68,paid
687167,153452,2025-09-09 13:13:46,98.97,paid
3930792,935611,2025-05-01 13:43:08,35.85,paid
298253,190126,2025-07-27 12:21:47,59.37,open
3714614,775589,2025-03-02 11:02:43,782.49,paid
3078113,919775,2025-11-03 16:07:47,596.92,void
2672071,796619,2025-06-25 11:17:57,451.51,paid
5452353,556479,2025-08-05 17:33:28,68.25,paid
2840855,889010,2025-10-15 11:04:39,211.67,paid
6937058,716836,2025-03-08 09:59:09,105.61,paid
5978422,232421,2025-04-01 13:31:15,850.21,paid
2027621,450789,2025-06-05 08:20:38,2498.76,paid
9607000,713866,2025-11-27 09:29:51,698.73,paid
4897575,479493,2025-09-22 12:55:10,111.34,paid
8061037,223459,2025-06-27 17:56:10,85.68,paid
3431985,241116,2025-05-23 16:00:20,47.95,paid
2296914,404963,2025-08-15 19:36:20,576.56,paid
6325382,787021,2025-02-05 14:48:58,72.61,open
4256090,379292,2025-11-22 15:54:01,3514.21,paid
233499,474120,2025-06-01 16:11:22,628.31,paid
7411332,822380,2025-11-23 10:19:55,290.39,paid
1870127,713907,2025-06-07 17:27:26,55.41,uncollectible
8820305,143805,2025-10-07 13:28:23,511.94,paid
6337947,318405,2025-06-25 23:14:08,47.48,paid
951774,391164,2025-11-29 14:11:21,23.67,paid
1188031,561696,2025-11-06 10:06:03,50.39,paid
7733024,259726,2025-05-11 16:20:01,49.0,paid
5544511,200865,2025-05-24 19:40:01,272.94,paid
241024,708315,2025-06-24 16:03:20,37.57,paid
3819671,721049,2025-09-08 16:53:08,109.43,paid
6771588,482349,2025-10-08 17:41:12,85.16,paid
5425477,731867,2025-05-01 21:42:00,661.49,paid
2437917,491474,2025-12-25 14:37:03,2563.36,paid
9160780,818984,2025-05-29 12:26:58,1776.56,void
6354738,404631,2025-05-02 13:55:41,355.55,paid
8038555,632926,2025-08-06 19:12:28,1112.86,paid
165903,232159,2025-06-05 15:12:38,2670.16,paid
5001224,875381,2025-12-24 15:55:52,780.57,paid
3241900,701732,2025-04-21 18:18:28,40.91,paid
5093214,492564,2025-02-17 20:20:00,371.67,paid
6357283,280961,2025-03-28 08:36:09,281.33,void
9520989,793847,2025-09-04 10:28:07,601.45,paid
893648,550131,2025-07-12 21:58:37,790.33,paid
7083493,902628,2025-05-24 00:03:41,2981.91,paid
7874515,958517,2025-07-31 16:02:48,673.67,paid
3865053,663857,2025-10-20 16:44:38,2496.99,paid
3327166,371884,2025-11-14 15:37:01,70.53,paid
4584457,452579,2025-10-11 14:04:15,89.24,paid
6418530,540635,2025-10-20 12:58:36,157.69,paid
9889668,145787,2025-10-18 16:25:42,558.93,paid
9850008,424994,2025-08-27 15:21:14,3442.6,uncollectible
7463246,181128,2025-01-13 14:03:58,572.53,paid
2512922,431648,2025-07-06 14:44:05,127.56,paid
632801,381306,2025-07-01 21:09:21,497.02,paid
4953964,695658,2025-11-07 08:53:49,209.57,paid
1935931,805943,2025-11-25 23:11:52,51.25,paid
7818411,482349,2025-03-22 12:12:33,87.96,paid
3199043,832207,2025-08-31 13:38:29,796.19,paid
9418633,178553,2025-11-09 09:24:21,35.27,paid
3986002,620640,2025-01-20 12:31:24,430.52,paid
8427096,399545,2025-12-17 17:13:54,102.15,paid
5758900,847327,2025-05-08 17:00:52,816.38,paid
9846207,691555,2025-11-16 04:39:34,639.64,paid
8237257,245270,2025-01-27 09:51:47,21.14,paid
5750791,899024,2025-06-05 10:36:39,62.65,paid
7952573,662747,2025-06-29 10:41:17,17573.47,paid
3281361,820834,2025-09-24 03:55:36,664.66,paid
9919368,374056,2025-12-26 16:18:47,488.07,paid
6036866,244208,2025-01-16 12:02:20,35.11,paid
9913378,695658,2025-05-10 14:35:21,221.38,paid
8921102,228567,2025-09-05 02:16:05,666.77,paid
4803086,876153,2025-05-22 16:37:24,59.38,paid
3644729,205204,2025-04-25 13:19:41,128.99,paid
6991618,549691,2025-07-08 06:03:46,664.96,paid
1452868,925364,2025-06-18 04:16:17,595.04,paid
5034706,686916,2025-11-03 08:50:50,3511.82,paid
5500985,313943,2025-11-21 13:44:55,1045.23,paid
7818011,143529,2025-07-13 20:49:36,86.03,paid
3739990,699585,2025-06-11 17:09:49,168.07,open
2692318,166599,2025-07-18 21:54:30,656.59,paid
311665,254108,2025-02-25 09:11:01,136.6,open
3583532,942304,2025-09-03 19:39:46,5086.7,paid
9928632,468400,2025-12-09 20:49:03,4817.02,paid
3933461,116626,2025-05-12 10:22:16,3512.79,paid
3246970,445354,2025-02-22 13:19:43,71.75,paid
9484701,695703,2025-07-24 13:28:18,77.04,paid
8050407,740262,2025-07-14 14:13:21,64.73,paid
3138021,600525,2025-12-30 06:12:26,1157.56,paid
9674004,370589,2025-02-24 13:55:51,568.39,paid
7030603,435261,2025-01-10 09:22:15,1019.66,paid
5138189,691462,2025-02-05 12:19:07,113.85,paid
9596608,863338,2025-10-15 14:15:19,425.31,paid
8522562,644475,2025-04-04 10:46:06,62.71,paid
8221992,154626,2025-07-20 16:33:11,623.39,open
2868455,629593,2025-06-06 14:13:30,2556.69,paid
2799639,114128,2025-11-09 10:43:58,35.15,paid
1389879,345589,2025-11-12 04:09:20,808.47,paid
7737323,269728,2025-09-17 06:07:26,3291.11,paid
6738823,414105,2025-08-21 19:13:13,73.09,paid
4404797,722460,2025-02-03 17:49:55,58.31,paid
7004839,158251,2025-05-11 16:09:36,642.78,paid
6765706,391164,2025-02-26 17:32:06,24.53,paid
7673832,822380,2025-11-07 20:27:26,266.14,paid
7502693,557850,2025-03-05 08:52:57,4588.96,paid
6892088,962759,2025-04-20 15:29:56,76.77,paid
2841588,374056,2025-09-07 14:32:36,432.18,paid
5775667,379292,2025-10-13 15:52:04,3254.36,paid
7503475,617749,2025-12-28 07:17:44,77.32,paid
9189013,149930,2025-03-25 13:31:35,869.71,paid
8826768,943858,2025-04-05 14:04:31,431.41,paid
7334788,369202,2025-10-06 07:38:39,584.05,paid
5328441,805099,2025-01-11 08:11:44,35.42,paid
4364933,150235,2025-01-19 09:54:54,46.67,paid
5250458,211963,2025-01-12 13:19:04,422.53,paid
2668489,825599,2025-11-20 13:31:22,83.28,paid
751066,318214,2025-01-13 08:50:53,63.67,void
754965,663683,2025-10-26 13:44:57,53.99,paid
3704631,431648,2025-07-18 10:19:58,127.65,paid
8026019,991768,2025-07-15 11:41:13,76.5,paid
8774806,901636,2025-08-22 14:59:32,424.13,paid
969813,334270,2025-08-07 07:19:43,2949.44,open
4887041,839782,2025-03-06 20:19:19,1856.54,paid
1775732,171084,2025-03-31 05:05:16,995.51,paid
9285289,112840,2025-04-29 12:05:07,44.6,paid
6906241,511497,2025-07-16 13:39:35,897.69,uncollectible
4344855,835797,2025-05-23 15:27:35,582.61,paid
1684685,952233,2025-02-02 07:10:03,598.53,paid
756424,290492,2025-07-09 14:23:56,113.71,void
921208,206487,2025-12-08 19:32:34,69.02,paid
8359166,662010,2025-06-09 14:00:27,44.2,paid
3110784,695829,2025-08-30 17:11:08,44.62,paid
9499852,378343,2025-08-24 07:04:11,561.68,paid
1527504,695044,2025-10-29 13:40:45,3680.8,paid
4016917,812313,2025-04-07 06:03:56,84.55,paid
7138461,203951,2025-01-21 15:48:59,598.25,paid
6053606,705867,2025-03-29 14:02:10,3914.45,paid
7294048,870241,2025-11-16 10:11:04,34.21,paid
218048,586841,2025-09-25 10:14:04,227.91,paid
542149,353158,2025-04-25 22:30:22,1691.71,paid
8535508,588070,2025-10-07 10:57:15,263.28,paid
5845198,492564,2025-09-23 11:21:23,389.28,paid
9831088,966960,2025-09-15 12:25:08,750.77,paid
4345241,995560,2025-04-12 11:40:38,35.17,paid
2036640,278618,2025-05-01 13:06:48,637.5,paid
7280985,279735,2025-06-25 16:31:34,94.31,paid
2984232,517173,2025-08-27 11:18:41,173.75,paid
4629474,378702,2025-11-21 16:52:15,77.39,paid
3960773,988431,2025-09-26 08:07:11,39.35,paid
1972848,647876,2025-07-13 15:07:09,237.26,uncollectible
8227298,175483,2025-09-25 14:26:22,3913.21,paid
7395141,603307,2025-09-17 14:04:21,35.81,paid
5768441,876324,2025-10-04 18:58:56,1891.12,paid
5613633,501273,2025-01-18 09:29:05,58.99,paid
6143540,316254,2025-04-17 11:04:26,759.46,paid
2214332,948864,2025-04-07 14:27:39,494.53,paid
440378,550331,2025-09-04 13:39:34,61.41,paid
7905402,938120,2025-10-27 07:07:13,214.62,paid
6977297,210552,2025-09-11 19:43:21,3517.96,paid
2123741,693331,2025-10-30 15:40:40,35.35,paid
4103800,561350,2025-07-30 10:50:47,523.87,paid
4969769,242324,2025-01-06 15:33:56,34.99,paid
2557086,669720,2025-10-17 14:00:43,5659.78,open
9207375,899024,2025-09-24 16:18:07,68.6,paid
2147100,147475,2025-12-24 10:41:45,33.97,paid
4300030,133896,2025-08-07 20:59:40,2744.13,paid
4260165,661510,2025-08-30 04:21:06,543.32,paid
4028523,362499,2025-06-29 12:55:58,563.34,paid
3806327,969783,2025-10-18 13:41:12,598.53,paid
9226292,896132,2025-05-05 18:28:05,98.32,paid
8912595,845929,2025-10-19 15:01:55,49.09,paid
3626922,336415,2025-04-24 13:04:06,62.7,paid
8857011,650871,2025-07-29 14:28:52,454.8,paid
5853052,641547,2025-09-18 10:36:46,752.82,paid
4809120,824578,2025-07-29 21:08:09,552.79,paid
9400170,406504,2025-07-25 10:07:17,2664.89,open
5220922,826663,2025-06-16 08:16:39,2398.8,paid
7064082,399159,2025-06-18 16:39:26,204.0,paid
7100107,198781,2025-07-25 14:50:12,88.22,paid
656195,687117,2025-11-05 12:28:34,44.31,paid
7962397,201370,2025-08-04 15:19:59,983.8,paid
7131413,529391,2025-12-28 14:33:34,39.53,paid
167618,600774,2025-04-07 14:51:34,3201.24,paid
2961027,110840,2025-09-07 13:23:23,3020.33,paid
7344761,824578,2025-07-30 02:36:49,650.81,paid
7533000,973987,2025-07-17 22:36:35,23.95,paid
43283,950543,2025-01-14 08:43:33,32.01,paid
3041536,487099,2025-01-02 16:01:09,31.23,paid
1453674,802565,2025-12-12 08:26:08,2646.33,open
8965422,242324,2025-11-11 20:23:23,32.89,paid
5745034,723271,2025-08-20 14:06:53,543.84,paid
7612134,362956,2025-02-03 16:20:05,49.44,paid
8998234,106212,2025-03-12 14:34:54,3257.05,paid
9436724,508782,2025-06-05 13:27:50,75.61,paid
7974236,473143,2025-01-09 11:36:29,104.69,paid
6831289,775816,2025-05-03 14:35:48,50.66,paid
6669694,902628,2025-05-23 11:00:14,3116.38,paid
2505358,734926,2025-09-22 08:18:14,123.26,paid
1469020,691462,2025-12-01 10:09:37,136.59,paid
9122166,507445,2025-08-12 14:00:33,663.72,paid
439504,735377,2025-09-05 10:04:51,23.3,open
6214470,780194,2025-03-13 22:08:57,1431.04,paid
3805275,581789,2025-10-30 13:45:06,137.9,paid
5953148,842517,2025-07-23 01:07:19,927.99,paid
6248106,663216,2025-05-29 09:46:55,439.96,open
65345,663683,2025-06-11 13:24:24,48.76,paid
8393277,575382,2025-09-28 14:41:06,779.54,paid
757464,799789,2025-11-24 09:04:54,87.08,paid
5584445,433844,2025-08-15 13:56:20,34.25,paid
1331928,833504,2025-04-13 11:47:38,3261.04,paid
8325881,574882,2025-04-12 16:00:29,71.06,open
56166,558918,2025-03-10 08:01:12,916.11,paid
3325482,441439,2025-03-21 13:47:20,70.3,uncollectible
4347785,931016,2025-10-22 08:07:05,265.78,paid
7483665,556479,2025-11-26 01:25:13,77.28,paid
4224644,676603,2025-05-30 16:58:17,272.72,paid
9753374,501273,2025-02-03 08:36:46,63.53,paid
7083524,551362,2025-04-04 14:35:39,908.12,paid
6641250,925203,2025-01-25 14:47:17,38.06,paid
9828451,996360,2025-10-09 16:42:34,96.24,paid
945395,684498,2025-05-28 16:31:59,2155.01,paid
9837180,687595,2025-10-27 12:11:05,1975.92,paid
45888,351475,2025-02-13 11:07:29,95.66,paid
8755442,740617,2025-03-09 19:46:10,1924.31,paid
2734185,301410,2025-04-01 12:49:08,253.5,paid
6756681,713583,2025-01-26 07:06:37,57.44,paid
7149134,479649,2025-10-14 14:17:38,54.52,paid
8935144,783281,2025-05-12 09:20:05,35.62,paid
4821843,744158,2025-01-22 16:08:20,1115.26,paid
1477668,952105,2025-10-27 11:59:48,622.02,paid
1951658,552380,2025-08-10 12:54:08,1702.54,paid
7186882,298048,2025-12-19 18:45:34,62.4,uncollectible
8382471,346678,2025-05-26 12:24:56,441.73,paid
4259254,400628,2025-05-21 14:49:01,36.62,paid
958001,687595,2025-10-30 10:16:19,1812.86,paid
7405608,102347,2025-03-03 05:28:36,568.33,paid
1718642,925203,2025-02-23 11:01:27,38.1,paid
199252,735377,2025-08-26 07:38:14,24.43,paid
9347247,179746,2025-05-23 14:09:19,37.77,open
3858407,246475,2025-01-29 11:31:18,87.71,paid
4008304,236900,2025-08-29 13:02:26,376.83,paid
188326,865573,2025-03-01 16:44:58,115.02,paid
6536947,700790,2025-02-15 12:56:21,50.36,open
1049976,537253,2025-08-27 21:26:33,35.51,paid
5989776,355983,2025-11-06 12:25:42,260.23,paid
8502606,722460,2025-02-15 15:53:57,63.59,paid
3428629,989157,2025-11-01 16:44:48,91.71,paid
6193592,284939,2025-08-08 16:36:58,70.85,paid
2177332,564779,2025-04-10 05:39:45,34.86,paid
2791032,687595,2025-02-24 09:36:51,1985.7,paid
7193502,516809,2025-09-26 09:58:04,645.42,paid
5631276,277459,2025-07-29 14:09:48,137.75,paid
4833352,105266,2025-07-16 10:13:25,62.87,uncollectible
4142922,175483,2025-07-07 11:04:35,3866.65,paid
2922996,662023,2025-05-28 15:13:39,114.32,paid
7840512,140197,2025-04-11 11:23:33,1817.49,paid
301339,556479,2025-04-19 17:10:50,66.23,open
8751351,729870,2025-05-27 17:45:01,266.92,paid
7783305,436381,2025-06-26 08:51:45,58.23,paid
1399580,872118,2025-06-14 08:21:28,8725.32,paid
3460386,505397,2025-06-21 04:06:13,91.97,paid
2374871,605260,2025-08-08 11:51:52,72.05,paid
5898760,631096,2025-01-15 13:11:42,35.09,paid
1289178,265989,2025-01-16 15:49:40,43.99,paid
8867237,604126,2025-10-22 10:21:06,44.53,paid
378968,487099,2025-02-28 10:43:54,34.37,paid
8449047,356856,2025-03-13 15:26:04,79.4,paid
1710941,870377,2025-07-19 14:09:24,35.17,paid
6972951,558269,2025-09-20 07:57:15,14919.21,paid
2690257,716836,2025-01-04 11:53:08,102.13,paid
4466085,548818,2025-07-28 13:29:50,383.2,paid
1209648,560307,2025-10-08 09:37:40,40.24,paid
3377940,280606,2025-05-10 19:42:23,36.1,paid
5687111,661655,2025-01-23 10:26:10,56.71,paid
9300030,863793,2025-10-19 06:34:31,89.68,paid
1599672,822380,2025-06-09 21:13:01,295.87,paid
2011577,201572,2025-09-23 04:47:09,890.4,paid
1737710,996819,2025-11-16 12:33:05,1685.92,paid
5338054,228677,2025-06-17 13:31:34,61.29,paid
4785225,617749,2025-11-10 09:20:39,77.14,paid
7029452,485273,2025-10-13 08:31:42,426.07,paid
1171896,314260,2025-09-01 15:04:35,2063.89,paid
4447635,291292,2025-12-09 08:25:15,576.73,paid
3699358,103319,2025-06-30 13:06:02,86.3,paid
9440794,820834,2025-10-05 13:45:24,742.21,paid
3801747,597746,2025-04-23 10:09:11,60.42,paid
6949840,259373,2025-05-16 22:03:33,73.14,paid
3774838,897529,2025-10-01 14:39:41,23.2,paid
9212972,105266,2025-12-02 13:44:11,69.25,paid
7561885,110911,2025-07-18 16:27:02,37.78,paid
356587,260951,2025-03-11 08:13:27,3218.8,paid
6755034,647876,2025-04-29 12:26:18,247.48,paid
1451026,792694,2025-11-04 13:25:07,1085.86,paid
4854085,499802,2025-07-05 21:38:57,84.94,void
525113,686117,2025-04-21 12:58:46,81.54,open
9819675,896132,2025-09-28 14:05:24,103.34,paid
5027453,149930,2025-01-15 14:37:49,1083.15,paid
8507191,513019,2025-02-19 16:32:50,251.63,paid
7779315,802565,2025-11-04 13:22:05,3168.75,paid
8176064,359178,2025-02-27 12:23:44,479.78,paid
7658023,320794,2025-08-07 10:30:46,54.56,uncollectible
8488912,951550,2025-05-02 11:14:08,35.55,paid
4572845,165982,2025-12-24 09:43:49,339.57,open
7056659,695658,2025-07-01 12:48:56,204.27,paid
7931879,571416,2025-06-15 17:30:07,198.94,paid
1844462,120608,2025-01-26 13:22:22,53.15,uncollectible
2751303,209357,2025-12-26 09:32:57,34.58,paid
842322,218565,2025-06-03 21:21:39,51.76,paid
9759800,811779,2025-08-27 13:13:54,79.57,paid
5713941,218565,2025-05-15 12:45:03,50.46,paid
4628552,260885,2025-07-23 16:06:08,35.41,paid
8760241,157478,2025-08-07 06:43:39,53.07,uncollectible
5355115,198116,2025-07-22 12:18:37,862.38,paid
2066680,552380,2025-03-13 16:33:49,1648.51,paid
672072,417940,2025-07-18 15:14:58,78.12,paid
6143139,789095,2025-03-23 08:49:49,74.4,paid
840380,780194,2025-06-06 13:52:08,1512.17,paid
8790312,351475,2025-01-06 13:58:18,79.78,paid
2150099,749734,2025-09-05 16:01:00,63.89,paid
3930484,436439,2025-01-27 19:56:08,36.73,paid
549418,368540,2025-01-07 07:06:31,57.59,paid
4213649,457669,2025-04-27 14:39:45,25573.75,paid
7594408,549976,2025-09-27 11:17:08,2047.76,paid
3448856,399545,2025-04-05 17:34:42,102.47,paid
2303150,209357,2025-10-10 15:37:54,37.76,paid
3466370,728261,2025-07-01 04:31:20,96.46,open
1775268,952105,2025-11-20 14:59:11,565.81,paid
8591607,995560,2025-12-04 15:34:41,35.73,paid
2177000,236900,2025-08-29 12:19:13,355.34,paid
4589057,988184,2025-07-12 10:46:59,1902.76,paid
1429974,144659,2025-03-29 22:37:49,536.34,paid
4097033,886365,2025-01-28 14:46:34,2628.95,paid
7315766,199248,2025-08-23 12:31:59,3747.09,paid
4857474,291773,2025-12-30 12:26:17,69.46,paid
4540351,863793,2025-02-26 05:54:49,85.76,open
9292917,676881,2025-02-13 14:07:29,37.72,paid
1900925,381513,2025-12-15 13:52:56,37.94,void
345275,282217,2025-12-03 09:03:12,6114.68,open
5116539,606408,2025-09-05 15:43:47,34.19,paid
9596617,419173,2025-08-05 14:15:00,4129.11,paid
6905720,721049,2025-10-02 18:14:16,118.85,paid
7832099,943757,2025-10-29 15:28:14,412.17,paid
1706350,197488,2025-09-06 15:43:59,391.43,paid
4995662,787646,2025-08-26 17:56:07,618.3,paid
7790406,349808,2025-01-07 13:05:44,398.54,void
9795129,315118,2025-08-12 13:28:06,3467.5,open
726758,686652,2025-01-25 10:56:06,72.32,paid
3945561,310258,2025-01-05 08:01:37,47.57,paid
2413064,513477,2025-01-03 14:39:44,771.44,void
1402943,943067,2025-08-20 16:45:49,438.04,paid
7370655,567592,2025-11-07 07:55:58,803.63,paid
8439223,290736,2025-06-19 12:50:57,15412.12,paid
7476424,749288,2025-10-28 09:12:10,1869.71,paid
5780334,139506,2025-10-11 12:49:16,50.71,paid
8967306,684083,2025-10-20 09:12:58,46.9,paid
2822513,975689,2025-05-09 19:47:23,366.21,paid
6248591,129289,2025-09-23 12:39:42,24.6,paid
3272367,950543,2025-07-29 11:49:20,35.32,paid
9535762,865765,2025-04-06 16:05:50,111.86,open
2303210,796619,2025-10-19 00:47:42,446.22,paid
2898454,634053,2025-09-29 14:11:01,2804.37,paid
2991991,262565,2025-05-05 09:55:47,561.91,paid
938471,292475,2025-02-18 14:29:36,2509.83,paid
1595392,815996,2025-09-23 19:17:42,866.88,paid
6360452,353738,2025-04-21 10:18:21,782.88,paid
4455900,253647,2025-06-25 11:44:16,58.12,paid
4212198,491257,2025-11-12 19:03:38,662.93,paid
548186,179746,2025-10-26 09:07:55,34.74,paid
3802388,439406,2025-09-18 10:59:57,108.15,paid
4694066,198781,2025-04-05 09:52:09,86.15,paid
4046874,298652,2025-12-19 07:26:06,640.73,paid
2412952,554320,2025-04-29 17:02:30,3780.39,paid
3840244,787646,2025-12-15 11:21:08,609.24,paid
8030073,493447,2025-10-02 13:56:50,2241.5,void
2877374,832087,2025-09-08 16:56:36,334.28,paid
7733484,668250,2025-03-17 09:21:19,4612.71,paid
6304486,992844,2025-03-16 07:54:21,290.56,paid
6615711,143805,2025-05-04 21:49:07,564.58,paid
5077692,186866,2025-01-28 10:38:57,439.4,paid
6861093,950543,2025-06-02 09:47:20,32.59,paid
6073918,704441,2025-08-19 08:34:24,754.51,paid
4202806,477382,2025-02-18 19:23:07,647.37,paid
5147108,259984,2025-05-21 16:30:57,2058.92,paid
8938969,757684,2025-12-23 09:03:03,67.48,paid
2159058,198781,2025-05-17 18:57:16,82.98,uncollectible
8334232,269555,2025-11-30 02:46:49,255.51,paid
4476112,653379,2025-04-26 12:09:52,318.79,paid
4478956,759736,2025-08-15 10:16:35,487.64,paid
7501747,157315,2025-04-28 14:27:17,38.89,paid
2705034,836465,2025-12-12 17:48:30,233.84,paid
8359399,646309,2025-05-25 15:56:24,323.02,paid
4525751,820426,2025-08-21 10:38:57,55.32,paid
3678252,400628,2025-02-19 15:47:08,35.29,paid
9751906,124671,2025-09-10 09:51:42,444.99,paid
3708392,875381,2025-05-31 09:58:47,806.1,paid
5886558,331311,2025-11-03 16:14:18,714.02,paid
8370870,551545,2025-06-27 09:36:53,36.24,paid
5963124,550912,2025-01-13 14:38:18,62.58,paid
9678953,919065,2025-03-03 07:24:44,616.83,paid
4305743,304212,2025-09-15 15:04:39,85.45,void
6570718,304962,2025-06-24 15:26:28,5350.64,paid
2105253,747100,2025-11-09 14:03:17,61.39,open
4652537,395913,2025-02-08 16:15:40,441.34,paid
1678852,346678,2025-05-13 10:12:17,415.07,paid
7810313,992844,2025-11-15 09:42:05,300.48,paid
9671518,228567,2025-08-13 12:18:52,693.2,paid
2780566,362499,2025-09-29 16:15:23,626.81,paid
8719364,520785,2025-03-22 12:23:36,32.66,paid
4218360,997844,2025-07-20 16:09:54,6443.37,paid
717690,492337,2025-09-26 19:25:22,50.42,paid
1783593,259984,2025-05-28 11:11:03,2131.7,paid
1897454,333795,2025-09-17 19:49:03,522.75,paid
5637208,950873,2025-10-30 11:57:13,703.84,paid
8373301,114128,2025-10-03 15:52:34,35.81,paid
4125695,262644,2025-04-09 19:40:14,1206.82,uncollectible
5671508,202107,2025-08-26 16:29:05,737.19,paid
6859004,774503,2025-05-29 02:44:54,57.77,paid
4008051,604137,2025-09-28 16:55:49,54.46,paid
455984,363319,2025-02-25 08:28:45,35.42,paid
4102253,441926,2025-12-14 10:22:36,55.43,paid
300964,995264,2025-01-19 09:46:59,69.97,paid
5003708,833504,2025-05-12 12:13:00,3038.71,paid
4714089,847561,2025-01-03 10:02:24,88.0,open
3288688,938120,2025-02-27 04:12:27,184.16,paid
5530687,203860,2025-05-06 15:18:39,594.51,paid
2053406,785078,2025-12-27 13:27:47,63.44,paid
1290440,310258,2025-02-22 09:11:55,51.61,open
1096068,814957,2025-06-03 16:20:40,509.89,paid
3297845,610566,2025-09-12 06:53:26,365.98,paid
9295960,227254,2025-06-14 10:32:21,64.76,open
3627740,740262,2025-11-28 12:57:40,55.82,paid
9432672,318405,2025-02-18 07:15:29,51.22,paid
4730010,135223,2025-03-02 11:02:46,65.93,paid
2892556,211963,2025-02-18 07:31:02,462.29,paid
2994384,393626,2025-10-03 18:07:14,689.06,paid
4115228,164239,2025-01-26 14:45:39,34.01,paid
