account_id,company_name,industry,country,employee_count,signup_date,plan
850797,NexusOne Industries 1,Retail,Brazil,13,2024-04-19 13:42:58,Starter
443866,Lattice HQ Networks 1,Education,Canada,3,2024-06-09 13:55:10,Starter
473143,StackBase Collective 1,Software,France,19,2023-08-24 21:55:35,Starter
925364,HorizonSaaS Solutions 1,Financial Services,United Kingdom,26,2025-06-17 13:36:48,Growth
644920,Junction Cloud Networks 1,Software,United States,25,2024-10-22 13:33:41,Growth
950873,LaunchPad HQ Solutions 1,Healthcare,France,26,2023-09-04 10:33:22,Growth
554336,FlowState Industries 1,Logistics,Australia,16,2024-04-28 16:04:30,Starter
358468,Relay Systems Collective 1,Healthcare,Germany,204,2023-01-13 09:26:52,Growth
757620,GridLogic Collective 1,Healthcare,Japan,2232,2023-07-26 09:45:42,Enterprise
872833,DataBridge Pro Collective 1,Software,United States,3,2023-05-08 13:48:58,Starter
723271,Kinetic AI Holdings 1,Financial Services,United States,106,2025-08-20 10:57:50,Growth
988431,Gradient Labs Group 2,Software,India,3,2024-05-30 16:42:00,Starter
870010,Beacon Software Collective 1,Financial Services,France,60,2024-03-10 10:19:56,Growth
640065,WorksiteOS Partners 1,Software,France,8,2023-08-31 11:52:58,Starter
301959,JetMetrics Holdings 1,Software,Germany,95,2023-01-12 09:23:40,Growth
548818,NodeSync Group 2,Financial Services,Canada,32,2025-07-28 11:48:56,Growth
663216,Lattice HQ Software 1,Healthcare,Australia,62,2023-12-21 10:24:47,Growth
470492,Basecamp Analytics Industries 1,Retail,Netherlands,394,2023-02-09 14:36:53,Growth
602857,Xenon Analytics Technologies 2,Financial Services,Japan,14,2025-03-25 14:07:49,Starter
775589,Axiom Labs Analytics 1,Software,Canada,35,2025-03-01 14:21:26,Growth
400628,GridLogic Works 2,Software,Japan,3,2024-03-02 14:32:57,Starter
746335,Inline Systems Industries 1,Software,Canada,4,2025-08-02 03:39:16,Starter
260444,Catalyst CRM Software 1,Software,Germany,94,2024-02-24 18:58:27,Growth
579749,JetMetrics Collective 1,Education,Australia,11,2025-05-22 13:41:39,Starter
790797,QueryForge Networks 1,Healthcare,Canada,11,2024-10-03 08:32:39,Starter
600864,StackBase Works 2,Financial Services,France,7,2024-02-23 13:21:50,Starter
540749,MeshWorks Labs 1,Financial Services,Germany,5,2023-12-21 11:38:16,Starter
641276,Relay Systems Works 2,Software,India,29,2024-09-12 19:52:03,Growth
490866,Catalyst CRM Industries 1,Education,Germany,64,2023-03-19 11:09:11,Growth
393007,GridLogic Labs 2,Manufacturing,Japan,3,2023-04-02 07:49:02,Starter
179746,Amplitude Corp Technologies 2,Healthcare,Japan,3,2024-01-26 09:01:23,Starter
138819,Xenon Analytics Digital 2,Financial Services,France,9,2024-05-01 14:28:46,Starter
889010,MeshWorks Systems 1,Software,Canada,34,2024-11-21 09:18:13,Growth
876153,DataBridge Pro Works 2,Software,Brazil,5,2025-03-09 16:09:37,Starter
461906,Basecamp Analytics Holdings 1,Software,Netherlands,4,2024-07-28 09:36:34,Starter
194356,Kinetic AI Collective 1,Healthcare,Canada,20,2025-08-23 13:15:28,Starter
445354,Inline Systems Holdings 1,Software,Netherlands,19,2024-08-15 12:51:42,Starter
295334,MeshWorks Group 1,Healthcare,United States,66,2024-06-21 08:01:37,Growth
236797,Envoy Platforms Systems 1,Healthcare,Canada,20,2025-04-11 20:39:09,Starter
309198,NodeSync Technologies 2,Software,Australia,3,2025-05-26 15:54:37,Starter
205373,YieldMetrics Software 1,Software,Brazil,35,2023-08-05 08:54:53,Business
805850,DataBridge Pro Labs 2,Software,Canada,57,2023-10-14 13:04:05,Growth
557850,JetMetrics Works 2,Software,United Kingdom,99,2023-10-25 12:10:44,Business
378702,Omnisend Industries 1,Software,Canada,11,2024-12-30 16:08:08,Starter
242844,Basecamp Analytics Collective 1,Software,United Kingdom,270,2023-04-04 23:08:21,Business
407884,MeshWorks Technologies 1,Manufacturing,India,367,2024-06-09 08:06:00,Business
891033,PipelineIO Holdings 1,Manufacturing,France,12,2024-10-08 08:29:57,Starter
209357,CloudPeak Systems Software 1,Manufacturing,France,3,2025-09-09 17:27:04,Starter
417896,Amplitude Corp Digital 2,Retail,United States,33,2023-06-16 22:15:21,Growth
508782,FlowState Holdings 1,Education,Japan,14,2023-12-09 02:36:05,Starter
359909,ZeroFriction Digital 2,Software,France,28,2025-02-10 12:11:26,Growth
776288,NexusOne Holdings 1,Healthcare,Netherlands,54,2023-08-30 08:06:29,Growth
129145,CloudPeak Systems Industries 1,Retail,Japan,35,2023-09-24 18:58:09,Growth
241116,Lattice HQ Industries 1,Education,Canada,13,2023-05-11 03:48:25,Starter
335302,Xenon Analytics Partners 2,Financial Services,Canada,22,2024-10-14 11:11:54,Starter
108606,MeshWorks Digital 1,Software,India,25,2023-04-25 11:01:48,Growth
910761,Momentum Tools Technologies 1,Retail,Canada,156,2025-01-19 11:04:41,Business
726509,JetMetrics Labs 2,Manufacturing,France,8,2024-10-17 12:04:00,Starter
188341,Inline Systems Collective 1,Software,Australia,13,2024-03-18 15:44:55,Starter
323646,TriggerPoint Holdings 1,Software,Netherlands,40,2024-02-01 11:46:03,Growth
416704,Envoy Platforms Group 1,Retail,France,18,2023-02-22 04:23:57,Starter
119727,TriggerPoint Collective 1,Financial Services,Netherlands,34,2023-02-27 16:47:39,Growth
400614,PipelineIO Collective 1,Logistics,Japan,11,2025-09-21 07:11:04,Starter
108657,Basecamp Analytics Works 2,Financial Services,Germany,32,2025-04-11 07:55:39,Growth
557608,Basecamp Analytics Labs 2,Software,United Kingdom,83,2025-08-13 07:43:44,Growth
404631,Lattice HQ Holdings 1,Retail,Germany,62,2024-08-15 10:52:27,Growth
132627,FlowState Collective 1,Financial Services,India,5,2024-11-26 12:02:50,Starter
516677,EdgeFlow Technologies Works,Logistics,Netherlands,67,2025-08-24 17:26:28,Growth
544215,MeshWorks Partners 1,Retail,Canada,25,2025-03-29 14:34:34,Growth
567592,Xenon Analytics Analytics 2,Software,Netherlands,42,2023-02-26 08:29:33,Growth
359578,DataBridge Pro Systems 2,Retail,India,15,2024-08-04 09:47:07,Starter
189198,QueryForge Software 1,Financial Services,Australia,15,2024-02-20 08:37:28,Starter
156588,EdgeFlow Technologies Labs 1,Education,Brazil,176,2024-09-12 11:41:47,Growth
199248,Basecamp Analytics Systems 2,Retail,Brazil,216,2025-08-22 13:02:39,Business
909042,NodeSync Digital 2,Education,United States,18,2024-10-04 09:28:33,Starter
136425,Keystroke AI Technologies 2,Software,India,6,2024-12-08 10:00:12,Starter
725693,HorizonSaaS Networks 1,Education,Netherlands,37,2024-01-01 15:19:56,Growth
277459,Amplitude Corp Partners 2,Retail,India,94,2025-05-06 13:10:44,Growth
114026,HorizonSaaS Software 1,Software,Japan,18,2025-06-21 15:48:48,Starter
416221,Catalyst CRM Holdings 1,Manufacturing,Australia,568,2023-05-16 02:28:53,Business
560307,QueryForge Industries 1,Retail,Netherlands,3,2024-05-31 09:44:59,Starter
112840,StackBase Labs 2,Software,Brazil,11,2024-08-01 11:08:57,Starter
870241,Axiom Labs Solutions 1,Healthcare,Japan,17,2025-02-10 14:39:00,Starter
653379,NexusOne Collective 1,Education,India,38,2023-12-06 12:15:59,Growth
379292,NexusOne Works 2,Manufacturing,Canada,76,2023-02-14 08:12:37,Business
731867,Lattice HQ Collective 1,Financial Services,Japan,87,2025-05-01 17:39:46,Growth
304113,Envoy Platforms Technologies 1,Logistics,United States,90,2024-05-15 07:44:13,Growth
750844,MeshWorks Analytics 1,Logistics,Australia,29,2025-04-29 08:00:52,Growth
540498,FlowState Works 2,Healthcare,India,29,2023-10-16 10:50:29,Growth
861024,Omnisend Holdings 1,Software,United States,58,2024-05-06 19:26:10,Growth
295860,Catalyst CRM Collective 1,Manufacturing,India,7,2024-03-15 09:18:40,Starter
511497,FlowState Labs 2,Manufacturing,United Kingdom,44,2023-11-20 17:48:52,Growth
125807,Xenon Analytics Solutions 2,Retail,Germany,96,2024-06-03 16:24:58,Growth
930786,InfraPoint Collective 1,Healthcare,Brazil,47,2023-04-28 08:57:49,Growth
158251,Inline Systems Works 2,Manufacturing,United States,27,2024-05-29 07:03:02,Growth
734573,MeshWorks Solutions 1,Financial Services,India,73,2023-02-09 09:04:09,Growth
154626,EdgeFlow Technologies Systems 1,Healthcare,India,64,2023-12-09 14:44:55,Growth
435506,HorizonSaaS Industries 1,Software,United Kingdom,42,2024-08-21 15:30:52,Growth
975237,NexusOne Labs 2,Education,India,118,2023-01-09 11:08:18,Growth
376354,PipelineIO Works 2,Healthcare,Germany,8,2024-05-30 15:58:27,Starter
361379,PipelineIO Labs 2,Healthcare,France,41,2024-01-17 08:00:39,Growth
393626,NodeSync Partners 2,Manufacturing,Netherlands,65,2024-06-19 08:01:58,Growth
877896,Relay Systems Labs 2,Logistics,Japan,7,2023-12-20 04:58:53,Starter
950543,NodeSync Analytics 2,Financial Services,Netherlands,23,2024-03-16 07:04:04,Starter
256019,Deployly Software 1,Healthcare,India,38,2023-12-22 07:03:43,Growth
597746,Unified Ops Systems 2,Education,United Kingdom,23,2025-04-23 09:05:36,Starter
153122,Unified Ops Group 2,Healthcare,United States,22,2023-05-11 08:10:39,Starter
833504,Catalyst CRM Works 2,Manufacturing,India,122,2025-03-16 21:06:23,Business
873644,InfraPoint Works 2,Healthcare,Japan,45,2023-10-08 16:09:13,Growth
359748,InfraPoint Labs 2,Software,United Kingdom,72,2024-09-25 16:08:53,Growth
668059,FunnelSoft Technologies 1,Retail,Germany,36,2025-03-26 16:04:02,Starter
186866,StackBase Systems 2,Software,Canada,53,2023-10-08 08:03:59,Growth
201820,YieldMetrics Industries 1,Retail,India,269,2024-11-01 15:39:47,Business
350292,QueryForge Holdings 1,Healthcare,United States,15,2023-04-12 05:34:58,Starter
318405,CloudPeak Systems Holdings 1,Manufacturing,United Kingdom,23,2024-02-27 08:20:37,Starter
353111,LaunchPad HQ Networks 1,Retail,Brazil,38,2024-05-25 23:54:13,Growth
797764,Unified Ops Technologies 2,Financial Services,France,13,2024-09-14 16:41:56,Starter
609487,Gradient Labs Technologies 2,Education,Australia,44,2023-04-29 07:06:17,Business
841724,Momentum Tools Digital 1,Healthcare,France,475,2024-09-04 17:01:38,Business
604126,LaunchPad HQ Software 1,Software,Netherlands,8,2025-03-25 07:46:46,Starter
848451,WorksiteOS Analytics 1,Software,India,173,2025-03-17 14:29:09,Growth
376850,Beacon Software Works 2,Software,United Kingdom,22,2023-10-25 18:25:10,Starter
805943,NexusOne Systems 2,Financial Services,Japan,23,2023-05-04 13:20:18,Starter
217404,Deployly Industries 1,Financial Services,Australia,4,2024-10-03 08:05:10,Starter
466834,DataBridge Pro Group 2,Retail,Australia,56,2024-08-15 08:15:54,Growth
662023,InfraPoint Systems 2,Software,Japan,18,2023-06-27 16:42:27,Starter
820834,StackBase Group 2,Retail,United States,55,2025-09-23 13:19:47,Growth
526874,ZeroFriction Partners 2,Manufacturing,United Kingdom,82,2024-02-21 13:13:57,Growth
335130,EdgeFlow Technologies Group 1,Financial Services,Australia,14,2023-05-10 08:47:25,Growth
968217,LaunchPad HQ Industries 1,Financial Services,Netherlands,16,2023-09-07 05:47:33,Starter
757349,Keystroke AI Digital 2,Manufacturing,Canada,164,2023-10-16 08:12:55,Enterprise
637831,Keystroke AI Partners 2,Logistics,Brazil,71,2025-01-22 10:31:41,Growth
284939,Envoy Platforms Digital 1,Software,France,21,2024-03-27 13:16:48,Starter
943858,EdgeFlow Technologies Technologies 1,Healthcare,Netherlands,43,2023-10-24 08:23:27,Growth
952114,JetMetrics Systems 2,Software,Japan,253,2024-04-29 13:38:00,Business
164239,Lattice HQ Works 2,Retail,France,3,2024-06-30 04:00:14,Starter
466636,Junction Cloud Software 1,Software,Japan,25,2024-04-04 17:43:26,Starter
975101,Amplitude Corp Analytics 2,Financial Services,Japan,5,2025-01-18 13:19:52,Starter
198116,YieldMetrics Holdings 1,Manufacturing,United States,55,2025-07-22 09:03:17,Growth
165039,Momentum Tools Partners 1,Financial Services,France,157,2025-06-04 20:42:30,Business
676881,FunnelSoft Digital 1,Software,United Kingdom,19,2024-10-03 13:55:57,Starter
580725,CloudPeak Systems Collective 1,Education,Australia,18,2025-01-02 10:35:37,Starter
457960,Unified Ops Digital 2,Manufacturing,Brazil,3,2025-07-11 14:34:26,Starter
537263,Catalyst CRM Labs 2,Logistics,United Kingdom,36,2025-09-25 14:38:21,Growth
892691,HubStack Digital 2,Healthcare,Germany,65,2025-07-30 07:29:32,Growth
862228,Relay Systems Systems 2,Healthcare,Brazil,7,2025-01-09 16:14:22,Starter
371569,Unified Ops Partners 2,Financial Services,France,77,2024-07-28 09:07:19,Growth
209680,Xenon Analytics Networks 2,Healthcare,Brazil,16,2024-09-17 06:21:55,Starter
431016,FlowState Systems 2,Logistics,India,16,2025-09-02 16:15:06,Starter
374056,Omnisend Collective 1,Retail,India,19,2025-09-07 12:59:26,Growth
513019,DataBridge Pro Technologies 2,Healthcare,Canada,96,2024-08-29 08:11:35,Growth
315012,StackBase Technologies 2,Financial Services,Netherlands,143,2025-07-26 11:42:05,Business
914996,Momentum Tools Analytics 1,Software,United Kingdom,114,2024-05-11 08:23:40,Growth
547854,Omnisend Works 2,Software,United Kingdom,33,2024-07-09 11:11:20,Growth
343808,TriggerPoint Works 2,Manufacturing,Netherlands,6,2024-06-19 22:37:48,Starter
183180,Deployly Holdings 1,Logistics,United Kingdom,35,2023-01-09 14:45:52,Growth
631096,LaunchPad HQ Holdings 1,Software,United States,3,2023-11-20 07:50:34,Starter
139506,Kinetic AI Works 2,Financial Services,Brazil,22,2025-05-06 10:46:21,Starter
626504,VaultStream Analytics 1,Retail,United Kingdom,22,2023-09-28 10:21:51,Starter
114128,WorksiteOS Solutions 1,Financial Services,United Kingdom,3,2023-01-12 10:33:57,Starter
314615,NodeSync Solutions 2,Education,United Kingdom,13,2023-09-22 12:59:58,Starter
881378,Omnisend Labs 2,Retail,Canada,7,2024-06-27 09:21:44,Starter
893484,NodeSync Networks 2,Software,France,65,2023-08-08 09:05:17,Growth
914638,Axiom Labs Networks 1,Software,Canada,21,2025-06-27 15:49:27,Starter
310258,Keystroke AI Analytics 2,Software,United States,7,2023-07-29 13:49:00,Starter
695044,Catalyst CRM Systems 2,Financial Services,France,120,2025-08-18 04:34:52,Business
203860,Amplitude Corp Solutions 2,Retail,Australia,29,2025-04-15 12:08:45,Growth
606858,Axiom Labs Software 1,Manufacturing,India,19,2025-05-24 18:56:06,Starter
192010,GridLogic Systems 2,Healthcare,Canada,160,2025-08-22 13:53:30,Business
618152,Amplitude Corp Networks 2,Financial Services,Netherlands,204,2025-08-29 15:01:17,Business
791336,NexusOne Group 2,Healthcare,France,37,2023-12-08 11:40:55,Growth
807582,Deployly Collective 1,Retail,Australia,27,2024-11-15 09:32:54,Growth
603274,Deployly Works 2,Software,Brazil,3,2024-04-30 16:47:16,Starter
504630,Amplitude Corp Software 2,Software,Germany,11,2025-07-24 14:03:41,Growth
409157,Unified Ops Analytics 2,Healthcare,Brazil,19,2025-01-09 17:01:50,Starter
544253,VaultStream Solutions 1,Software,Germany,16,2025-05-21 18:58:14,Starter
847561,Relay Systems Group 2,Logistics,Germany,15,2024-10-08 12:07:29,Starter
537536,Momentum Tools Solutions 1,Software,United States,88,2024-12-31 17:20:01,Growth
304962,Beacon Software Labs 2,Logistics,France,549,2024-01-06 10:15:32,Business
256231,Relay Systems Technologies 2,Logistics,United Kingdom,81,2023-04-25 15:15:28,Growth
505710,CloudPeak Systems Works 2,Software,Netherlands,100,2025-02-19 16:42:24,Growth
210552,EdgeFlow Technologies Digital 1,Financial Services,United Kingdom,334,2025-09-11 12:46:34,Business
902347,NodeSync Software 2,Logistics,United States,132,2024-07-23 14:21:30,Business
185683,QueryForge Collective 1,Financial Services,United Kingdom,334,2025-01-03 08:16:28,Business
970778,LaunchPad HQ Collective 1,Manufacturing,Japan,29,2024-11-13 12:14:19,Growth
641547,MeshWorks Networks 1,Software,India,79,2023-09-05 07:09:25,Growth
197488,InfraPoint Group 2,Manufacturing,Japan,243,2024-01-19 13:45:23,Growth
604851,Catalyst CRM Group 2,Software,United States,3,2025-08-20 15:41:02,Starter
441439,QueryForge Works 2,Software,Australia,18,2025-02-06 11:40:39,Starter
600525,Relay Systems Digital 2,Manufacturing,Japan,74,2025-08-22 10:32:17,Growth
693331,Lattice HQ Labs 2,Logistics,France,20,2023-08-10 09:04:53,Starter
597040,Gradient Labs Digital 2,Healthcare,United States,9,2024-02-24 07:10:37,Starter
284692,StackBase Digital 2,Software,France,68,2025-05-20 11:29:34,Growth
430738,EdgeFlow Technologies Partners 1,Manufacturing,Brazil,16,2023-07-02 14:08:45,Starter
917868,StackBase Partners 2,Retail,Brazil,6,2025-09-23 12:23:25,Starter
133243,Catalyst CRM Technologies 2,Healthcare,France,13,2025-09-21 20:50:11,Starter
296755,HorizonSaaS Holdings 1,Financial Services,United States,11,2023-11-09 15:04:29,Starter
225448,Kinetic AI Labs 2,Healthcare,Netherlands,220,2023-04-24 09:28:24,Business
928274,EdgeFlow Technologies Analytics 1,Software,Netherlands,30,2023-04-28 01:31:17,Growth
289034,FunnelSoft Partners 1,Manufacturing,India,55,2024-10-11 20:55:21,Starter
153452,Amplitude Corp Industries 2,Healthcare,France,22,2025-02-16 12:22:01,Starter
572896,CloudPeak Systems Labs 2,Software,Canada,4,2023-10-16 23:09:15,Starter
245270,Unified Ops Solutions 2,Healthcare,Australia,9,2023-07-12 12:39:35,Starter
